year,month,dayofweek,day,freight_value,competition_price,stock,black_friday,carnival,christmas,friday,mothers_day,new_year,others,valentines,base_cost,baseline_prices,baseline_orders,baseline_rewards,rl_prices,rl_orders,rl_actions,rl_rewards,group,type,price_range
2017,7,1,25,22.346533950617285,915.7673333333332,9.0,0,0,0,0,0,0,0,0,732.6138666666666,915.7673333333332,0.3533524557283272,72.61392987029004,842.5059466666665,1.428501838394368,4,188.90310313517986,electronics,cellphones,C
2017,7,2,26,22.346533950617285,907.50125,10.0,0,0,0,0,0,0,0,0,726.0010000000001,907.50125,0.0,0.0,834.90115,0.9610554449018309,4,126.13534023605044,electronics,cellphones,C
2017,7,3,27,22.346533950617285,907.50125,10.0,0,0,0,0,0,0,0,0,726.0010000000001,907.50125,0.0,0.0,834.90115,0.6898213661006594,4,90.53676681899627,electronics,cellphones,C
2017,7,4,28,26.913093827160502,901.1188235294117,12.0,0,0,0,0,0,0,0,0,720.8950588235293,901.1188235294117,0.0,0.0,829.0293176470586,0.0,4,0.0,electronics,cellphones,C
2017,7,5,29,26.764827160493827,901.1188235294117,12.0,0,0,0,0,0,0,0,0,720.8950588235293,901.1188235294117,0.0,0.0,829.0293176470586,0.0,4,0.0,electronics,cellphones,C
2017,7,6,30,26.62176049382716,901.1188235294117,15.0,0,0,0,0,0,0,0,0,720.8950588235293,901.1188235294117,0.0,0.0,829.0293176470586,0.0,4,0.0,electronics,cellphones,C
2017,7,0,31,27.14628927823853,921.8219047619046,28.0,0,0,0,0,0,0,0,0,737.4575238095238,921.8219047619046,0.0,0.0,848.0761523809523,0.18878513196614222,4,26.007968196554142,electronics,cellphones,C
2017,8,1,1,27.269423647384176,938.9569565217392,145.0,0,0,0,0,0,0,0,0,751.1655652173914,938.9569565217392,1.4094613546521941,303.1199075744731,863.8404,2.511836330706501,4,351.51707259823553,electronics,cellphones,C
2017,8,2,2,27.269423647384176,938.9569565217392,145.0,0,0,0,0,0,0,0,0,751.1655652173914,938.9569565217392,1.1382272758505678,244.788085544713,863.8404,2.2406022519048747,4,313.55942057939967,electronics,cellphones,C
2017,8,3,3,27.269423647384176,938.9569565217392,145.0,0,0,0,0,0,0,0,0,751.1655652173914,938.9569565217392,0.8669931970493963,186.45626351505075,863.8404,1.9693681731037032,4,275.6017685606275,electronics,cellphones,C
2017,8,4,4,27.269423647384176,938.9569565217392,158.0,0,0,0,0,0,0,0,0,751.1655652173914,938.9569565217392,0.6028971120476854,129.6595442490209,863.8404,1.7052720881019923,4,238.6430377907987,electronics,cellphones,C
2017,8,5,5,27.269423647384176,938.9569565217392,158.0,0,0,0,0,0,0,0,0,751.1655652173914,938.9569565217392,0.3316630332465138,71.32772221935865,863.8404,1.4340380093008207,4,200.6853857720265,electronics,cellphones,C
2017,8,6,6,27.269423647384176,938.9569565217392,158.0,0,0,0,0,0,0,0,0,751.1655652173914,938.9569565217392,0.060428954444887495,12.995900189598593,863.8404,1.1628039304991944,4,162.72773375319068,electronics,cellphones,C
2017,8,0,7,26.70598128264576,959.7692307692308,218.0,0,0,0,0,0,0,0,0,767.8153846153847,959.7692307692308,1.9122141488146553,418.1244158014308,882.9876923076923,3.0390236105672557,4,431.1714700217674,electronics,cellphones,C
2017,8,1,8,26.70598128264576,950.1477777777777,223.0,0,0,0,0,0,0,0,0,760.1182222222222,950.1477777777777,1.4259975631512134,309.06434737954504,874.1359555555555,2.54151103424374,4,357.65087347627775,electronics,cellphones,C
2017,8,2,9,27.160408678958273,943.4209090909093,501.0,0,0,0,0,0,0,0,0,754.7367272727274,943.4209090909093,1.0377474709034686,223.992177896602,867.9472363636364,2.145363315106806,4,301.14661749134723,electronics,cellphones,C
2017,8,3,10,26.742879487604107,943.768,1506.0,0,0,0,0,0,0,0,0,755.0144,943.768,1.4340885067267664,309.0410244732534,868.2665599999999,2.54211185026179,4,355.8830488593054,electronics,cellphones,C
